latitude,longitude,scan,track,acq_date,acq_time,satellite,instrument,confidence,daynight
35.019426,-83.702108,1109,2356,2025-01-29,1606,L9,OLI-2,H,D
35.019697,-83.702117,1109,2355,2025-01-29,1606,L9,OLI-2,H,D
35.030453,-83.716936,1065,2314,2025-01-29,1606,L9,OLI-2,L,D
33.937284,-83.707655,985,6357,2025-01-29,1606,L9,OLI-2,H,D
34.606653,-83.790702,797,3875,2025-01-29,1606,L9,OLI-2,M,D
33.96197,-83.80094,700,6258,2025-01-29,1606,L9,OLI-2,M,D
33.96224,-83.800949,700,6257,2025-01-29,1606,L9,OLI-2,H,D
33.96251,-83.800958,700,6256,2025-01-29,1606,L9,OLI-2,H,D
34.230474,-83.81469,685,5264,2025-01-29,1606,L9,OLI-2,H,D
34.230744,-83.814699,685,5263,2025-01-29,1606,L9,OLI-2,H,D
34.230737,-83.815024,684,5263,2025-01-29,1606,L9,OLI-2,H,D
34.231007,-83.815033,684,5262,2025-01-29,1606,L9,OLI-2,H,D
34.231277,-83.815042,684,5261,2025-01-29,1606,L9,OLI-2,H,D
34.231,-83.815359,683,5262,2025-01-29,1606,L9,OLI-2,H,D
34.23127,-83.815368,683,5261,2025-01-29,1606,L9,OLI-2,H,D
34.23154,-83.815377,683,5260,2025-01-29,1606,L9,OLI-2,H,D
34.231533,-83.815702,682,5260,2025-01-29,1606,L9,OLI-2,H,D
34.231803,-83.815711,682,5259,2025-01-29,1606,L9,OLI-2,H,D
34.232073,-83.81572,682,5258,2025-01-29,1606,L9,OLI-2,H,D
34.232066,-83.816045,681,5258,2025-01-29,1606,L9,OLI-2,H,D
34.232336,-83.816054,681,5257,2025-01-29,1606,L9,OLI-2,H,D
34.634061,-83.833498,669,3770,2025-01-29,1606,L9,OLI-2,H,D
34.268962,-83.857668,557,5118,2025-01-29,1606,L9,OLI-2,H,D
34.097086,-83.898684,413,5750,2025-01-29,1606,L9,OLI-2,H,D
34.097078,-83.899009,412,5750,2025-01-29,1606,L9,OLI-2,H,D
34.097349,-83.899018,412,5749,2025-01-29,1606,L9,OLI-2,H,D
33.325137,-84.082245,1103,3318,2025-01-29,1606,L9,OLI-2,H,D
33.714454,-84.043027,1267,1882,2025-01-29,1606,L9,OLI-2,M,D
33.535334,-84.002499,1373,2548,2025-01-29,1606,L9,OLI-2,M,D
33.535342,-84.002176,1374,2548,2025-01-29,1606,L9,OLI-2,H,D
33.535072,-84.002167,1374,2549,2025-01-29,1606,L9,OLI-2,H,D
33.53535,-84.001854,1375,2548,2025-01-29,1606,L9,OLI-2,L,D
32.85542,-83.956934,1443,5066,2025-01-29,1606,L9,OLI-2,H,D
32.85515,-83.956925,1443,5067,2025-01-29,1606,L9,OLI-2,H,D
32.855157,-83.956605,1444,5067,2025-01-29,1606,L9,OLI-2,H,D
33.028915,-83.917126,1585,4428,2025-01-29,1606,L9,OLI-2,H,D
33.750597,-83.912539,1674,1760,2025-01-29,1606,L9,OLI-2,H,D
33.750327,-83.91253,1674,1761,2025-01-29,1606,L9,OLI-2,H,D
32.548376,-83.866021,1696,6209,2025-01-29,1606,L9,OLI-2,H,D
32.548106,-83.866012,1696,6210,2025-01-29,1606,L9,OLI-2,H,D
32.548383,-83.865702,1697,6209,2025-01-29,1606,L9,OLI-2,H,D
32.548113,-83.865693,1697,6210,2025-01-29,1606,L9,OLI-2,H,D
34.097349,-83.899018,1752,479,2025-01-29,1606,L9,OLI-2,M,D
34.097078,-83.899009,1752,480,2025-01-29,1606,L9,OLI-2,H,D
34.097086,-83.898684,1753,480,2025-01-29,1606,L9,OLI-2,H,D
33.129171,-83.86258,1765,4062,2025-01-29,1606,L9,OLI-2,H,D
33.128901,-83.862571,1765,4063,2025-01-29,1606,L9,OLI-2,H,D
33.867876,-83.84714,1888,1332,2025-01-29,1606,L9,OLI-2,M,D
33.867883,-83.846816,1889,1332,2025-01-29,1606,L9,OLI-2,H,D
33.96251,-83.800958,2040,986,2025-01-29,1606,L9,OLI-2,H,D
33.96224,-83.800949,2040,987,2025-01-29,1606,L9,OLI-2,H,D
33.96197,-83.80094,2040,988,2025-01-29,1606,L9,OLI-2,M,D
33.448534,-83.769792,2085,2889,2025-01-29,1606,L9,OLI-2,H,D
33.448811,-83.769479,2086,2888,2025-01-29,1606,L9,OLI-2,H,D
33.448541,-83.76947,2086,2889,2025-01-29,1606,L9,OLI-2,H,D
33.448819,-83.769156,2087,2888,2025-01-29,1606,L9,OLI-2,H,D
33.448548,-83.769148,2087,2889,2025-01-29,1606,L9,OLI-2,H,D
32.552437,-83.73233,2115,6205,2025-01-29,1606,L9,OLI-2,M,D
32.548382,-83.732207,2115,6220,2025-01-29,1606,L9,OLI-2,H,D
33.937284,-83.707655,2325,1087,2025-01-29,1606,L9,OLI-2,H,D
33.319875,-83.679694,2352,3372,2025-01-29,1606,L9,OLI-2,L,D
33.319334,-83.679677,2352,3374,2025-01-29,1606,L9,OLI-2,H,D
33.319882,-83.679372,2353,3372,2025-01-29,1606,L9,OLI-2,H,D
33.319611,-83.679364,2353,3373,2025-01-29,1606,L9,OLI-2,H,D
33.319341,-83.679356,2353,3374,2025-01-29,1606,L9,OLI-2,H,D
33.319618,-83.679042,2354,3373,2025-01-29,1606,L9,OLI-2,H,D
33.319348,-83.679034,2354,3374,2025-01-29,1606,L9,OLI-2,H,D
32.925226,-83.642067,2432,4834,2025-01-29,1606,L9,OLI-2,M,D
32.924692,-83.641731,2433,4836,2025-01-29,1606,L9,OLI-2,L,D
33.360725,-83.577157,2674,3229,2025-01-29,1606,L9,OLI-2,M,D
34.067658,-83.594153,2687,614,2025-01-29,1606,L9,OLI-2,H,D
34.067388,-83.594145,2687,615,2025-01-29,1606,L9,OLI-2,M,D
34.067665,-83.593828,2688,614,2025-01-29,1606,L9,OLI-2,H,D
33.948765,-83.588915,2692,1054,2025-01-29,1606,L9,OLI-2,M,D
33.795074,-83.566134,2748,1624,2025-01-29,1606,L9,OLI-2,H,D
33.783186,-83.552499,2789,1669,2025-01-29,1606,L9,OLI-2,H,D
33.782916,-83.552491,2789,1670,2025-01-29,1606,L9,OLI-2,H,D
33.034334,-83.506269,2865,4441,2025-01-29,1606,L9,OLI-2,H,D
33.034063,-83.506261,2865,4442,2025-01-29,1606,L9,OLI-2,M,D
34.023699,-83.496665,2983,784,2025-01-29,1606,L9,OLI-2,M,D
34.023705,-83.49634,2984,784,2025-01-29,1606,L9,OLI-2,H,D
33.916064,-83.469187,3058,1184,2025-01-29,1606,L9,OLI-2,H,D
34.107821,-83.442557,3157,477,2025-01-29,1606,L9,OLI-2,H,D
34.107827,-83.442232,3158,477,2025-01-29,1606,L9,OLI-2,M,D
32.587619,-83.386387,3201,6101,2025-01-29,1606,L9,OLI-2,H,D
32.587625,-83.386068,3202,6101,2025-01-29,1606,L9,OLI-2,M,D
33.430952,-83.350828,3382,2986,2025-01-29,1606,L9,OLI-2,M,D
33.430682,-83.35082,3382,2987,2025-01-29,1606,L9,OLI-2,M,D
33.430688,-83.350498,3383,2987,2025-01-29,1606,L9,OLI-2,M,D
34.06832,-83.360169,3407,629,2025-01-29,1606,L9,OLI-2,H,D
34.068049,-83.360162,3407,630,2025-01-29,1606,L9,OLI-2,M,D
34.068326,-83.359845,3408,629,2025-01-29,1606,L9,OLI-2,L,D
33.154592,-83.331203,3420,4009,2025-01-29,1606,L9,OLI-2,H,D
33.154322,-83.331196,3420,4010,2025-01-29,1606,L9,OLI-2,H,D
33.774434,-83.339119,3447,1717,2025-01-29,1606,L9,OLI-2,H,D
33.774164,-83.339111,3447,1718,2025-01-29,1606,L9,OLI-2,H,D
33.774441,-83.338795,3448,1717,2025-01-29,1606,L9,OLI-2,H,D
33.77417,-83.338788,3448,1718,2025-01-29,1606,L9,OLI-2,H,D
33.401356,-83.299074,3540,3099,2025-01-29,1606,L9,OLI-2,H,D
33.401085,-83.299067,3540,3100,2025-01-29,1606,L9,OLI-2,H,D
33.401361,-83.298751,3541,3099,2025-01-29,1606,L9,OLI-2,H,D
33.401091,-83.298744,3541,3100,2025-01-29,1606,L9,OLI-2,M,D
33.144866,-83.227079,3743,4052,2025-01-29,1606,L9,OLI-2,H,D
33.10621,-83.22546,3745,4195,2025-01-29,1606,L9,OLI-2,H,D
33.10594,-83.225453,3745,4196,2025-01-29,1606,L9,OLI-2,H,D
33.541837,-83.220091,3796,2585,2025-01-29,1606,L9,OLI-2,H,D
33.541843,-83.219768,3797,2585,2025-01-29,1606,L9,OLI-2,H,D
33.150726,-83.201821,3822,4032,2025-01-29,1606,L9,OLI-2,M,D
33.413824,-83.162313,3965,3062,2025-01-29,1606,L9,OLI-2,M,D
33.413554,-83.162307,3965,3063,2025-01-29,1606,L9,OLI-2,M,D
33.41303,-83.161326,3968,3065,2025-01-29,1606,L9,OLI-2,M,D
33.41276,-83.161319,3968,3066,2025-01-29,1606,L9,OLI-2,M,D
33.413036,-83.161004,3969,3065,2025-01-29,1606,L9,OLI-2,H,D
33.412765,-83.160997,3969,3066,2025-01-29,1606,L9,OLI-2,H,D
33.137128,-83.128168,4050,4087,2025-01-29,1606,L9,OLI-2,H,D
33.136857,-83.128162,4050,4088,2025-01-29,1606,L9,OLI-2,H,D
33.071443,-83.124978,4055,4330,2025-01-29,1606,L9,OLI-2,H,D
33.071448,-83.124657,4056,4330,2025-01-29,1606,L9,OLI-2,M,D
33.11294,-83.102831,4127,4178,2025-01-29,1606,L9,OLI-2,H,D
33.112669,-83.102825,4127,4179,2025-01-29,1606,L9,OLI-2,M,D
33.085775,-83.027948,4358,4283,2025-01-29,1606,L9,OLI-2,M,D
33.878959,-83.010848,4468,1352,2025-01-29,1606,L9,OLI-2,H,D
33.878689,-83.010842,4468,1353,2025-01-29,1606,L9,OLI-2,M,D
33.878965,-83.010524,4469,1352,2025-01-29,1606,L9,OLI-2,L,D
32.282135,-82.948067,4552,7258,2025-01-29,1606,L9,OLI-2,H,D
32.28214,-82.947749,4553,7258,2025-01-29,1606,L9,OLI-2,H,D
32.977979,-82.915702,4700,4688,2025-01-29,1606,L9,OLI-2,H,D
32.977708,-82.915696,4700,4689,2025-01-29,1606,L9,OLI-2,H,D
32.978254,-82.915387,4701,4687,2025-01-29,1606,L9,OLI-2,M,D
32.977983,-82.915381,4701,4688,2025-01-29,1606,L9,OLI-2,H,D
32.977713,-82.915375,4701,4689,2025-01-29,1606,L9,OLI-2,H,D
32.977988,-82.91506,4702,4688,2025-01-29,1606,L9,OLI-2,H,D
33.781689,-82.847886,4964,1721,2025-01-29,1606,L9,OLI-2,H,D
33.781419,-82.84788,4964,1722,2025-01-29,1606,L9,OLI-2,H,D
33.781149,-82.847875,4964,1723,2025-01-29,1606,L9,OLI-2,H,D
33.780878,-82.847869,4964,1724,2025-01-29,1606,L9,OLI-2,H,D
33.781694,-82.847562,4965,1721,2025-01-29,1606,L9,OLI-2,H,D
33.781424,-82.847556,4965,1722,2025-01-29,1606,L9,OLI-2,L,D
33.781153,-82.847551,4965,1723,2025-01-29,1606,L9,OLI-2,H,D
32.430696,-82.782485,5081,6718,2025-01-29,1606,L9,OLI-2,H,D
31.6161,-82.955877,5823,4449,2025-01-29,1607,L9,OLI-2,H,D
30.442593,-83.892692,4087,3441,2025-01-29,1607,L9,OLI-2,H,D
30.450441,-83.892612,4088,3412,2025-01-29,1607,L9,OLI-2,H,D
30.442877,-83.892076,4089,3440,2025-01-29,1607,L9,OLI-2,H,D
30.442607,-83.892068,4089,3441,2025-01-29,1607,L9,OLI-2,M,D
30.443695,-83.891788,4090,3437,2025-01-29,1607,L9,OLI-2,H,D
30.442884,-83.891764,4090,3440,2025-01-29,1607,L9,OLI-2,H,D
30.442614,-83.891756,4090,3441,2025-01-29,1607,L9,OLI-2,H,D
30.443973,-83.891484,4091,3436,2025-01-29,1607,L9,OLI-2,H,D
30.443702,-83.891476,4091,3437,2025-01-29,1607,L9,OLI-2,H,D
30.442891,-83.891452,4091,3440,2025-01-29,1607,L9,OLI-2,M,D
30.442621,-83.891444,4091,3441,2025-01-29,1607,L9,OLI-2,M,D
30.405171,-83.85975,4189,3582,2025-01-29,1607,L9,OLI-2,H,D
30.404901,-83.859742,4189,3583,2025-01-29,1607,L9,OLI-2,H,D
30.405178,-83.859438,4190,3582,2025-01-29,1607,L9,OLI-2,H,D
30.404908,-83.85943,4190,3583,2025-01-29,1607,L9,OLI-2,H,D
30.403888,-83.856591,4199,3587,2025-01-29,1607,L9,OLI-2,M,D
30.35021,-83.849102,4218,3786,2025-01-29,1607,L9,OLI-2,L,D
30.348865,-83.848751,4219,3791,2025-01-29,1607,L9,OLI-2,H,D
30.348595,-83.848744,4219,3792,2025-01-29,1607,L9,OLI-2,H,D
30.348068,-83.848104,4221,3794,2025-01-29,1607,L9,OLI-2,H,D
30.351333,-83.847263,4224,3782,2025-01-29,1607,L9,OLI-2,H,D
30.350001,-83.846289,4227,3787,2025-01-29,1607,L9,OLI-2,H,D
30.352982,-83.846063,4228,3776,2025-01-29,1607,L9,OLI-2,L,D
30.353273,-83.845136,4231,3775,2025-01-29,1607,L9,OLI-2,H,D
30.353003,-83.845128,4231,3776,2025-01-29,1607,L9,OLI-2,H,D
30.352482,-83.844177,4234,3778,2025-01-29,1607,L9,OLI-2,H,D
30.352212,-83.844169,4234,3779,2025-01-29,1607,L9,OLI-2,H,D
30.537062,-83.841418,4260,3096,2025-01-29,1607,L9,OLI-2,L,D
30.74885,-83.843862,4272,2313,2025-01-29,1607,L9,OLI-2,M,D
30.748579,-83.843854,4272,2314,2025-01-29,1607,L9,OLI-2,M,D
30.749425,-83.842313,4277,2311,2025-01-29,1607,L9,OLI-2,H,D
30.749154,-83.842305,4277,2312,2025-01-29,1607,L9,OLI-2,H,D
30.749432,-83.842,4278,2311,2025-01-29,1607,L9,OLI-2,H,D
30.749161,-83.841992,4278,2312,2025-01-29,1607,L9,OLI-2,H,D
30.748932,-83.840106,4284,2313,2025-01-29,1607,L9,OLI-2,H,D
30.919113,-83.815,4380,1686,2025-01-29,1607,L9,OLI-2,H,D
30.939138,-83.78985,4462,1614,2025-01-29,1607,L9,OLI-2,H,D
30.938867,-83.789842,4462,1615,2025-01-29,1607,L9,OLI-2,H,D
30.939144,-83.789536,4463,1614,2025-01-29,1607,L9,OLI-2,H,D
30.938874,-83.789528,4463,1615,2025-01-29,1607,L9,OLI-2,H,D
30.939151,-83.789223,4464,1614,2025-01-29,1607,L9,OLI-2,L,D
30.938881,-83.789215,4464,1615,2025-01-29,1607,L9,OLI-2,L,D
30.938083,-83.788564,4466,1618,2025-01-29,1607,L9,OLI-2,H,D
30.93809,-83.78825,4467,1618,2025-01-29,1607,L9,OLI-2,H,D
30.53571,-83.740421,4583,3109,2025-01-29,1607,L9,OLI-2,H,D
30.53544,-83.740414,4583,3110,2025-01-29,1607,L9,OLI-2,H,D
30.535169,-83.740406,4583,3111,2025-01-29,1607,L9,OLI-2,L,D
30.687851,-83.671455,4817,2552,2025-01-29,1607,L9,OLI-2,M,D
30.989306,-83.669147,4851,1438,2025-01-29,1607,L9,OLI-2,H,D
30.989036,-83.669139,4851,1439,2025-01-29,1607,L9,OLI-2,H,D
29.938972,-83.64033,4852,5322,2025-01-29,1607,L9,OLI-2,H,D
29.938702,-83.640323,4852,5323,2025-01-29,1607,L9,OLI-2,H,D
30.095958,-83.611198,4959,4744,2025-01-29,1607,L9,OLI-2,H,D
30.096234,-83.610894,4960,4743,2025-01-29,1607,L9,OLI-2,L,D
30.095964,-83.610887,4960,4744,2025-01-29,1607,L9,OLI-2,L,D
30.809379,-83.629675,4961,2106,2025-01-29,1607,L9,OLI-2,H,D
30.809109,-83.629668,4961,2107,2025-01-29,1607,L9,OLI-2,H,D
30.156594,-83.609993,4968,4520,2025-01-29,1607,L9,OLI-2,H,D
30.80943,-83.627169,4969,2106,2025-01-29,1607,L9,OLI-2,H,D
30.156601,-83.609682,4969,4520,2025-01-29,1607,L9,OLI-2,H,D
30.15633,-83.609675,4969,4521,2025-01-29,1607,L9,OLI-2,H,D
30.809707,-83.626863,4970,2105,2025-01-29,1607,L9,OLI-2,H,D
30.809436,-83.626855,4970,2106,2025-01-29,1607,L9,OLI-2,H,D
30.809443,-83.626542,4971,2106,2025-01-29,1607,L9,OLI-2,L,D
30.695224,-83.614988,4998,2529,2025-01-29,1607,L9,OLI-2,H,D
30.189763,-83.588441,5040,4399,2025-01-29,1607,L9,OLI-2,M,D
30.191392,-83.588172,5041,4393,2025-01-29,1607,L9,OLI-2,M,D
30.191122,-83.588165,5041,4394,2025-01-29,1607,L9,OLI-2,H,D
30.190851,-83.588158,5041,4395,2025-01-29,1607,L9,OLI-2,M,D
30.190581,-83.588151,5041,4396,2025-01-29,1607,L9,OLI-2,M,D
30.19031,-83.588144,5041,4397,2025-01-29,1607,L9,OLI-2,M,D
30.19004,-83.588137,5041,4398,2025-01-29,1607,L9,OLI-2,H,D
30.189769,-83.58813,5041,4399,2025-01-29,1607,L9,OLI-2,H,D
30.190857,-83.587847,5042,4395,2025-01-29,1607,L9,OLI-2,H,D
30.347528,-83.587906,5055,3816,2025-01-29,1607,L9,OLI-2,M,D
30.347258,-83.587899,5055,3817,2025-01-29,1607,L9,OLI-2,H,D
30.351861,-83.587708,5056,3800,2025-01-29,1607,L9,OLI-2,H,D
30.351591,-83.587701,5056,3801,2025-01-29,1607,L9,OLI-2,H,D
30.347534,-83.587594,5056,3816,2025-01-29,1607,L9,OLI-2,H,D
30.347264,-83.587587,5056,3817,2025-01-29,1607,L9,OLI-2,H,D
30.346993,-83.58758,5056,3818,2025-01-29,1607,L9,OLI-2,H,D
30.351868,-83.587396,5057,3800,2025-01-29,1607,L9,OLI-2,H,D
30.351597,-83.587389,5057,3801,2025-01-29,1607,L9,OLI-2,H,D
30.347811,-83.58729,5057,3815,2025-01-29,1607,L9,OLI-2,M,D
30.34754,-83.587282,5057,3816,2025-01-29,1607,L9,OLI-2,H,D
30.34727,-83.587275,5057,3817,2025-01-29,1607,L9,OLI-2,H,D
30.347,-83.587268,5057,3818,2025-01-29,1607,L9,OLI-2,M,D
30.351874,-83.587085,5058,3800,2025-01-29,1607,L9,OLI-2,H,D
30.351603,-83.587077,5058,3801,2025-01-29,1607,L9,OLI-2,M,D
30.347547,-83.586971,5058,3816,2025-01-29,1607,L9,OLI-2,H,D
30.347276,-83.586964,5058,3817,2025-01-29,1607,L9,OLI-2,H,D
30.429345,-83.582883,5078,3514,2025-01-29,1607,L9,OLI-2,H,D
30.429351,-83.582571,5079,3514,2025-01-29,1607,L9,OLI-2,H,D
30.429081,-83.582564,5079,3515,2025-01-29,1607,L9,OLI-2,H,D
30.428816,-83.582245,5080,3516,2025-01-29,1607,L9,OLI-2,H,D
30.429093,-83.58194,5081,3515,2025-01-29,1607,L9,OLI-2,H,D
30.428822,-83.581933,5081,3516,2025-01-29,1607,L9,OLI-2,H,D
30.428829,-83.581621,5082,3516,2025-01-29,1607,L9,OLI-2,L,D
30.429105,-83.581316,5083,3515,2025-01-29,1607,L9,OLI-2,H,D
30.428835,-83.581308,5083,3516,2025-01-29,1607,L9,OLI-2,H,D
30.428564,-83.581301,5083,3517,2025-01-29,1607,L9,OLI-2,H,D
30.429111,-83.581004,5084,3515,2025-01-29,1607,L9,OLI-2,H,D
30.428841,-83.580996,5084,3516,2025-01-29,1607,L9,OLI-2,H,D
30.428571,-83.580989,5084,3517,2025-01-29,1607,L9,OLI-2,M,D
30.429677,-83.579769,5088,3513,2025-01-29,1607,L9,OLI-2,H,D
30.429407,-83.579762,5088,3514,2025-01-29,1607,L9,OLI-2,H,D
30.429136,-83.579755,5088,3515,2025-01-29,1607,L9,OLI-2,H,D
30.429142,-83.579443,5089,3515,2025-01-29,1607,L9,OLI-2,H,D
30.759602,-83.575371,5130,2294,2025-01-29,1607,L9,OLI-2,H,D
30.759332,-83.575364,5130,2295,2025-01-29,1607,L9,OLI-2,H,D
30.759608,-83.575058,5131,2294,2025-01-29,1607,L9,OLI-2,H,D
30.759338,-83.575051,5131,2295,2025-01-29,1607,L9,OLI-2,H,D
30.129654,-83.548892,5162,4624,2025-01-29,1607,L9,OLI-2,H,D
30.129383,-83.548885,5162,4625,2025-01-29,1607,L9,OLI-2,H,D
30.562739,-83.527941,5265,3025,2025-01-29,1607,L9,OLI-2,H,D
30.979372,-83.531012,5290,1485,2025-01-29,1607,L9,OLI-2,H,D
30.979102,-83.531005,5290,1486,2025-01-29,1607,L9,OLI-2,H,D
30.979378,-83.530698,5291,1485,2025-01-29,1607,L9,OLI-2,H,D
30.979108,-83.530691,5291,1486,2025-01-29,1607,L9,OLI-2,L,D
30.976957,-83.530006,5293,1494,2025-01-29,1607,L9,OLI-2,M,D
30.032269,-83.505032,5295,4987,2025-01-29,1607,L9,OLI-2,H,D
30.032275,-83.504721,5296,4987,2025-01-29,1607,L9,OLI-2,H,D
30.032004,-83.504714,5296,4988,2025-01-29,1607,L9,OLI-2,H,D
30.688551,-83.486443,5408,2563,2025-01-29,1607,L9,OLI-2,H,D
30.68828,-83.486437,5408,2564,2025-01-29,1607,L9,OLI-2,H,D
30.68801,-83.48643,5408,2565,2025-01-29,1607,L9,OLI-2,H,D
30.688286,-83.486124,5409,2564,2025-01-29,1607,L9,OLI-2,H,D
30.688016,-83.486117,5409,2565,2025-01-29,1607,L9,OLI-2,M,D
30.404332,-83.477334,5414,3614,2025-01-29,1607,L9,OLI-2,H,D
30.694086,-83.48001,5429,2543,2025-01-29,1607,L9,OLI-2,L,D
30.691651,-83.479948,5429,2552,2025-01-29,1607,L9,OLI-2,H,D
30.691381,-83.479941,5429,2553,2025-01-29,1607,L9,OLI-2,H,D
30.693821,-83.47969,5430,2544,2025-01-29,1607,L9,OLI-2,H,D
30.693551,-83.479683,5430,2545,2025-01-29,1607,L9,OLI-2,L,D
30.691657,-83.479635,5430,2552,2025-01-29,1607,L9,OLI-2,H,D
30.691387,-83.479628,5430,2553,2025-01-29,1607,L9,OLI-2,H,D
30.379279,-83.471396,5431,3707,2025-01-29,1607,L9,OLI-2,H,D
30.379009,-83.471389,5431,3708,2025-01-29,1607,L9,OLI-2,H,D
30.379285,-83.471084,5432,3707,2025-01-29,1607,L9,OLI-2,H,D
30.379015,-83.471077,5432,3708,2025-01-29,1607,L9,OLI-2,H,D
30.378209,-83.470744,5433,3711,2025-01-29,1607,L9,OLI-2,H,D
30.84753,-83.450394,5536,1978,2025-01-29,1607,L9,OLI-2,M,D
30.847806,-83.450088,5537,1977,2025-01-29,1607,L9,OLI-2,L,D
30.847536,-83.450081,5537,1978,2025-01-29,1607,L9,OLI-2,H,D
30.847265,-83.450074,5537,1979,2025-01-29,1607,L9,OLI-2,H,D
30.847542,-83.449768,5538,1978,2025-01-29,1607,L9,OLI-2,M,D
30.847271,-83.449761,5538,1979,2025-01-29,1607,L9,OLI-2,M,D
30.466464,-83.439858,5539,3387,2025-01-29,1607,L9,OLI-2,H,D
30.466194,-83.439851,5539,3388,2025-01-29,1607,L9,OLI-2,H,D
30.46647,-83.439546,5540,3387,2025-01-29,1607,L9,OLI-2,H,D
30.4662,-83.439539,5540,3388,2025-01-29,1607,L9,OLI-2,H,D
30.543794,-83.42866,5581,3102,2025-01-29,1607,L9,OLI-2,H,D
31.02478,-83.435128,5599,1324,2025-01-29,1607,L9,OLI-2,H,D
31.024509,-83.435121,5599,1325,2025-01-29,1607,L9,OLI-2,L,D
30.494312,-83.397432,5677,3287,2025-01-29,1607,L9,OLI-2,H,D
30.494041,-83.397425,5677,3288,2025-01-29,1607,L9,OLI-2,H,D
30.493771,-83.397418,5677,3289,2025-01-29,1607,L9,OLI-2,H,D
30.515938,-83.383898,5722,3208,2025-01-29,1607,L9,OLI-2,L,D
30.516214,-83.383592,5723,3207,2025-01-29,1607,L9,OLI-2,L,D
30.515943,-83.383586,5723,3208,2025-01-29,1607,L9,OLI-2,H,D
30.443872,-83.373709,5749,3475,2025-01-29,1607,L9,OLI-2,M,D
30.443878,-83.373397,5750,3475,2025-01-29,1607,L9,OLI-2,H,D
30.443607,-83.37339,5750,3476,2025-01-29,1607,L9,OLI-2,M,D
30.465539,-83.372673,5754,3395,2025-01-29,1607,L9,OLI-2,H,D
30.465269,-83.372666,5754,3396,2025-01-29,1607,L9,OLI-2,L,D
30.465309,-83.37048,5761,3396,2025-01-29,1607,L9,OLI-2,H,D
30.465038,-83.370474,5761,3397,2025-01-29,1607,L9,OLI-2,H,D
29.717454,-83.347737,5777,6161,2025-01-29,1607,L9,OLI-2,H,D
30.486645,-83.357874,5803,3318,2025-01-29,1607,L9,OLI-2,H,D
30.486374,-83.357868,5803,3319,2025-01-29,1607,L9,OLI-2,H,D
30.486104,-83.357861,5803,3320,2025-01-29,1607,L9,OLI-2,H,D
30.48665,-83.357562,5804,3318,2025-01-29,1607,L9,OLI-2,H,D
30.48638,-83.357556,5804,3319,2025-01-29,1607,L9,OLI-2,M,D
30.467733,-83.356169,5807,3388,2025-01-29,1607,L9,OLI-2,H,D
30.46828,-83.35587,5808,3386,2025-01-29,1607,L9,OLI-2,H,D
30.468009,-83.355863,5808,3387,2025-01-29,1607,L9,OLI-2,M,D
30.467739,-83.355857,5808,3388,2025-01-29,1607,L9,OLI-2,H,D
30.983769,-83.355883,5848,1481,2025-01-29,1607,L9,OLI-2,M,D
30.983774,-83.355569,5849,1481,2025-01-29,1607,L9,OLI-2,M,D
30.5468,-83.33838,5870,3097,2025-01-29,1607,L9,OLI-2,H,D
30.971521,-83.344905,5882,1527,2025-01-29,1607,L9,OLI-2,M,D
30.291889,-83.322951,5900,4040,2025-01-29,1607,L9,OLI-2,H,D
30.737242,-83.311642,5970,2395,2025-01-29,1607,L9,OLI-2,H,D
30.736972,-83.311635,5970,2396,2025-01-29,1607,L9,OLI-2,H,D
30.737248,-83.311329,5971,2395,2025-01-29,1607,L9,OLI-2,H,D
30.736977,-83.311322,5971,2396,2025-01-29,1607,L9,OLI-2,H,D
30.522759,-83.305609,5973,3188,2025-01-29,1607,L9,OLI-2,H,D
30.522765,-83.305296,5974,3188,2025-01-29,1607,L9,OLI-2,H,D
30.522494,-83.30529,5974,3189,2025-01-29,1607,L9,OLI-2,L,D
30.435228,-83.2973,5993,3512,2025-01-29,1607,L9,OLI-2,M,D
30.435504,-83.296994,5994,3511,2025-01-29,1607,L9,OLI-2,H,D
30.435233,-83.296987,5994,3512,2025-01-29,1607,L9,OLI-2,H,D
30.399262,-83.295833,5995,3645,2025-01-29,1607,L9,OLI-2,L,D
30.398991,-83.295826,5995,3646,2025-01-29,1607,L9,OLI-2,H,D
30.399273,-83.295208,5997,3645,2025-01-29,1607,L9,OLI-2,H,D
30.646225,-84.752485,1358,2607,2025-01-29,1607,L9,OLI-2,H,D
30.399002,-83.295202,5997,3646,2025-01-29,1607,L9,OLI-2,H,D
30.171304,-83.270283,6060,4489,2025-01-29,1607,L9,OLI-2,H,D
30.171034,-83.270277,6060,4490,2025-01-29,1607,L9,OLI-2,H,D
30.170763,-83.27027,6060,4491,2025-01-29,1607,L9,OLI-2,H,D
30.170493,-83.270264,6060,4492,2025-01-29,1607,L9,OLI-2,H,D
30.170222,-83.270258,6060,4493,2025-01-29,1607,L9,OLI-2,H,D
30.169952,-83.270252,6060,4494,2025-01-29,1607,L9,OLI-2,H,D
30.17158,-83.269978,6061,4488,2025-01-29,1607,L9,OLI-2,H,D
30.171309,-83.269972,6061,4489,2025-01-29,1607,L9,OLI-2,H,D
30.171039,-83.269965,6061,4490,2025-01-29,1607,L9,OLI-2,H,D
30.170768,-83.269959,6061,4491,2025-01-29,1607,L9,OLI-2,H,D
30.170498,-83.269953,6061,4492,2025-01-29,1607,L9,OLI-2,H,D
30.170227,-83.269947,6061,4493,2025-01-29,1607,L9,OLI-2,H,D
